cartodb_id,gid_2,adm2_area,wdpa_area
21164,KOR.6.2_1,1128301625.94007,8816208.78885109
7109,BRA.22.11_1,896909860.502231,0.0
17738,IND.28.7_1,2502818919.22742,0.0
17739,IND.28.8_1,2580127152.84152,0.0
17740,IND.28.9_1,3362904187.3898,0.0
17766,IND.29.13_1,3030693425.68128,3300885.2904946
17767,IND.29.14_1,3785080036.09889,44235375.325137
7146,BRA.22.48_1,836674606.697693,0.0
17774,IND.29.21_1,5922030850.3212,0.0
18230,IRQ.2.5_1,9421643759.80669,115161521.4456
9908,COL.2.30_1,247353819.755093,0.0
18235,IRQ.3.3_1,898518289.397153,0.0
10402,COL.14.43_1,212518601.013301,462516.846191837
18233,IRQ.3.1_1,1986249226.07015,86277764.2312688
10183,COL.6.115_1,28078692.1538955,0.0
10134,COL.6.66_1,39493642.3415129,0.0
18234,IRQ.3.2_1,48407534552.9049,258014565.155347
18236,IRQ.3.4_1,2060659474.10282,5024671.28895665
8407,BTN.7.15_1,68597249.6491834,0.0
24317,MNG.14.22_1,7441185703.09412,0.0
24209,MNG.8.7_1,2985019102.87214,0.0
30625,ROU.4.10_1,96044090.4535591,66617199.8523061
15445,GTM.16.10_1,44131616.3325268,18340545.4031413
33175,ROU.41.10_1,49352456.2833275,5333165.36835993
15447,GTM.16.12_1,15492256.2982612,0.0
24107,MNG.1.5_1,3367458644.83017,0.0
30818,ROU.6.22_1,57120295.2833873,0.0
24298,MNG.14.3_1,4313557670.22374,1153104998.05894
24319,MNG.14.24_1,10021276135.0946,6858691980.41001
24329,MNG.15.10_1,11766422333.0291,268967598.979296
24320,MNG.15.1_1,11055260194.9731,3891983242.19153
24330,MNG.15.11_1,18346047112.1094,7524585185.09816
24166,MNG.4.11_1,4095313335.19752,0.0
24331,MNG.15.12_1,10575976762.8493,0.0
24333,MNG.15.14_1,6078109778.86408,0.0
24167,MNG.4.12_1,922488134.416763,198499236.793094
24334,MNG.15.15_1,6919912552.5633,0.0
12038,DZA.3.24_1,49926748.5899512,0.0
24321,MNG.15.2_1,10746877138.3586,2398826958.2889
15451,GTM.16.16_1,50053573.588418,3464042.44680532
24324,MNG.15.5_1,28691365874.7037,10182176287.0205
15626,GUY.4.20_1,27034768.924399,0.0
24325,MNG.15.6_1,9851987979.23678,541445240.272381
17776,IND.29.23_1,5191609711.06063,624343.614572686
7167,BRA.24.3_1,207131677.615139,0.0
21168,KOR.6.6_1,998160076.101557,113175137.2638
17780,IND.29.27_1,4307384254.77809,277712031.441249
17756,IND.29.3_1,4498219504.53911,237808807.618865
21165,KOR.6.3_1,175958474.493896,39057843.2994204
7168,BRA.24.4_1,136201573.768135,0.0
22928,MEX.16.108_1,301313408.412103,0.0
7258,BRA.24.94_1,121900118.85433,32244.8822417271
7138,BRA.22.40_1,1464009735.32599,0.0
7177,BRA.24.13_1,589638647.777875,0.0
17784,IND.29.31_1,5146312882.64509,846390573.935266
17762,IND.29.9_1,5584729689.67803,361817805.232278
17787,IND.30.1_1,948138608.455048,107714532.913372
7271,BRA.24.107_1,147592024.888882,0.0
17789,IND.30.3_1,732941638.07317,115177726.686723
17790,IND.30.4_1,1165174876.74168,473215880.270634
17308,IND.3.10_1,3794302494.36026,0.0
17299,IND.3.1_1,6529299499.84905,2138178786.41769
10413,COL.14.54_1,119673908.247256,0.0
18900,JPN.8.13_1,60976594.0474129,6248339.48848824
7144,BRA.22.46_1,462627070.650597,0.0
17800,IND.31.10_1,2900727954.88259,0.0
17309,IND.3.11_1,425516730.176939,0.0
7174,BRA.24.10_1,104036018.164417,0.0
10414,COL.14.55_1,102438952.400383,8219122.04812037
17791,IND.31.1_1,1958308221.06369,0.0
7322,BRA.24.158_1,169793651.12344,0.0
18902,JPN.8.15_1,221668311.050409,4380456.73737998
8094,BRA.25.637_1,248524594.678779,0.0
18903,JPN.8.16_1,453487682.845514,281148421.98601
7165,BRA.24.1_1,236345446.220317,0.0
7473,BRA.25.16_1,346685339.484871,0.0
7175,BRA.24.11_1,228356925.125242,0.0
18906,JPN.8.19_1,39512609.1749563,4381015.00424955
7474,BRA.25.17_1,153446515.852251,0.0
17804,IND.31.14_1,3414252935.9157,0.0
7176,BRA.24.12_1,500376463.000614,0.0
8096,BRA.25.639_1,219666913.291389,0.0
18907,JPN.8.20_1,34980750.8266617,17217.8580204661
17805,IND.31.15_1,1759112705.45262,0.0
7646,BRA.25.189_1,134242713.886069,18658754.580648
18889,JPN.8.2_1,267471464.660353,50328181.692602
7188,BRA.24.24_1,94634600.7354102,0.0
18908,JPN.8.21_1,299746860.798319,232543195.227519
8645,CAN.1.14_1,22116091442.6317,62766009.2724969
7171,BRA.24.7_1,75242000.9569027,0.0
18910,JPN.8.23_1,132850113.908287,140951.974858392
7194,BRA.24.30_1,145882307.896896,3137756.50627561
18912,JPN.8.25_1,556897287.061834,182858916.822656
12268,DZA.10.25_1,27783996.5546961,0.0
17310,IND.3.12_1,3538403474.81071,185618078.227952
18911,JPN.8.24_1,198088727.97383,13229085.9224862
7184,BRA.24.20_1,173872419.081775,0.0
17792,IND.31.2_1,195711747.097972,0.0
17811,IND.31.21_1,2556288094.7829,699725735.286466
7269,BRA.24.105_1,204738163.092097,12996352.0334552
17812,IND.31.22_1,2856852110.23508,337921080.897236
18913,JPN.8.26_1,234212368.608587,209220566.000445
7199,BRA.24.35_1,385927517.796372,11890988.9131571
7211,BRA.24.47_1,335274280.13127,0.0
18915,JPN.8.28_1,738369177.166109,196986366.473028
17312,IND.3.14_1,1094657689.70059,0.0
8097,BRA.25.640_1,95653627.4003444,0.0
18951,JPN.9.4_1,205868045.882379,18532051.3622649
7210,BRA.24.46_1,90415758.3362326,0.0
18988,JPN.9.41_1,223820639.685162,8233567.87707264
7273,BRA.24.109_1,247291428.137436,240907.160426998
17313,IND.3.15_1,7025857431.64781,915510373.902075
17314,IND.3.16_1,6421158363.84009,0.0
17832,IND.32.10_1,12850097610.1456,2240309932.93313
7215,BRA.24.51_1,640410699.489417,0.0
17824,IND.32.2_1,178603765.60862,0.0
17831,IND.32.9_1,7573280241.57623,0.0
7226,BRA.24.62_1,197858071.95297,0.0
18989,JPN.9.42_1,119333577.977121,25331392.5000724
7245,BRA.24.81_1,180678591.062034,0.0
21418,LAO.11.8_1,945381664.362969,398538723.912092
24326,MNG.15.7_1,14780338422.8381,1197407196.90632
17829,IND.32.7_1,14141076923.5678,768734176.397534
17830,IND.32.8_1,7932674671.47008,109840575.291833
7229,BRA.24.65_1,416388107.45366,0.0
18990,JPN.9.43_1,68533577.8805845,21415745.5930289
17301,IND.3.3_1,7524200880.9519,2539403413.71444
18954,JPN.9.7_1,1041907997.72901,355663433.138196
7239,BRA.24.75_1,235784360.185066,0.0
17869,IND.34.29_1,1388157399.9705,0.0
7316,BRA.24.152_1,117030655.200463,0.0
17851,IND.34.11_1,3013744036.39765,0.0
17853,IND.34.13_1,4528747462.1059,3287265.69506727
17856,IND.34.16_1,2522075521.81852,0.0
20526,KAZ.10.5_1,6483954687.95355,0.0
7267,BRA.24.103_1,268663184.442568,46667.4403106399
20312,JPN.44.14_1,220468268.8901,24124632.46294
7234,BRA.24.70_1,84592880.5344411,0.0
17857,IND.34.17_1,4319743386.03465,20614191.3536256
17859,IND.34.19_1,3584077633.71424,0.0
7241,BRA.24.77_1,53650453.3034418,0.0
17860,IND.34.20_1,2540739192.72027,125424699.017102
7244,BRA.24.80_1,339552946.311575,0.0
20314,JPN.44.16_1,289410425.242234,61279126.1661547
24426,MNG.22.16_1,2568619195.02571,506273655.13368
9899,COL.2.21_1,360148361.216784,0.0
17862,IND.34.22_1,2561429308.44026,0.0
17864,IND.34.24_1,2156540183.16321,1194391.73386715
20313,JPN.44.15_1,136424033.553149,62016303.1200151
7254,BRA.24.90_1,99897797.7136109,0.0
17865,IND.34.25_1,2103281197.59867,0.0
17866,IND.34.26_1,2188011586.01724,0.0
20315,JPN.44.17_1,46603493.0407387,2527394.78107659
7270,BRA.24.106_1,222445585.268468,0.0
17867,IND.34.27_1,4184909452.93307,0.0
20528,KAZ.10.7_1,6738664062.86721,0.0
7268,BRA.24.104_1,100930004.188525,0.0
17870,IND.34.30_1,873579820.85973,0.0
7279,BRA.24.115_1,430542958.686356,184381664.271788
7280,BRA.24.116_1,114595305.685693,0.0
20540,KAZ.11.2_1,31293725176.4364,0.0
17875,IND.34.35_1,1104657582.06594,0.0
7281,BRA.24.117_1,149861291.479028,0.0
20422,KAZ.1.12_1,13896521740.4773,718421625.546389
7282,BRA.24.118_1,203211207.632757,0.0
7284,BRA.24.120_1,247758676.633775,0.0
20423,KAZ.1.13_1,10174332433.2203,949182500.302199
7286,BRA.24.122_1,322479561.99241,0.0
7288,BRA.24.124_1,591630939.807872,0.0
7289,BRA.24.126_1,165777144.765038,0.0
20544,KAZ.11.6_1,30893696662.8107,0.0
20427,KAZ.1.17_1,18438405433.1927,0.0
20561,KAZ.13.1_1,25945953123.8206,428855139.595614
17877,IND.34.37_1,1623496204.93532,0.0
10463,COL.14.104_1,89440250.1338864,0.0
17844,IND.34.4_1,2328994496.7842,0.0
17881,IND.34.41_1,2078092471.83654,0.0
15449,GTM.16.14_1,42498791.5845831,11795342.4641303
17882,IND.34.42_1,3169480656.24874,0.0
20550,KAZ.12.4_1,3942978069.45829,63998215.5969878
7317,BRA.24.153_1,260715578.030761,0.0
7315,BRA.24.151_1,260098959.37609,0.0
7310,BRA.24.146_1,270629135.310687,41313.0101316365
17883,IND.34.43_1,2933511410.12109,0.0
7312,BRA.24.148_1,292364016.536368,0.0
7319,BRA.24.155_1,285427442.420901,0.0
17884,IND.34.44_1,1979111424.9851,0.0
10423,COL.14.64_1,171775386.392005,0.0
17885,IND.34.45_1,2107774477.02229,0.0
7333,BRA.24.169_1,256957223.819141,1503266.83568137
18770,JPN.4.42_1,22232430.2507565,1204539.9299679
12247,DZA.10.4_1,43533859.3506992,0.0
20318,JPN.44.20_1,10956424.9017756,9358736.17745567
7321,BRA.24.157_1,63696370.8435405,0.0
17888,IND.34.48_1,5057629474.35291,0.0
20300,JPN.44.2_1,350802742.391051,22520548.0670953
7326,BRA.24.162_1,186238432.96797,0.0
20319,JPN.44.21_1,115810090.067778,2482021.93010995
7328,BRA.24.164_1,93015869.148074,0.0
17892,IND.34.52_1,2755038593.84691,0.0
20321,JPN.44.23_1,214942741.983624,51437657.8108498
7349,BRA.24.185_1,351803593.162194,40834859.9384475
11968,DZA.1.18_1,4972559826.28708,0.0
7825,BRA.25.368_1,139030922.302684,0.0
20323,JPN.44.25_1,175462392.453771,7813867.34728786
7336,BRA.24.172_1,138126380.939374,0.0
20326,JPN.44.28_1,19359521.5246542,583345.076812191
7338,BRA.24.174_1,293879399.192539,16927089.1259711
17893,IND.34.53_1,3379402365.85344,0.0
20327,JPN.44.29_1,33598347.6777026,2394569.46374557
7344,BRA.24.180_1,85222406.760401,2782978.13597823
20301,JPN.44.3_1,43196219.9950111,1251292.27024805
7343,BRA.24.178_1,188899132.543912,0.0
17894,IND.34.54_1,2070491148.60674,0.0
16810,IDN.5.7_1,1679879249.43252,1086847191.65636
16811,IDN.5.8_1,4278234120.84509,1527603347.46439
17895,IND.34.55_1,2608579845.78231,0.0
18772,JPN.4.44_1,16218875.1387795,373009.512157775
18773,JPN.4.45_1,98856231.2423764,4978415.49633257
7362,BRA.24.198_1,145920502.842989,0.0
20404,JPN.47.22_1,289721056.403481,21682151.7653177
7359,BRA.24.195_1,98750154.0660127,0.0
17897,IND.34.57_1,2108886365.21897,0.0
17898,IND.34.58_1,2734029418.47163,0.0
17846,IND.34.6_1,2520556057.06006,0.0
18807,JPN.6.3_1,230889654.526505,18137925.4972447
7363,BRA.24.199_1,63509341.5101978,0.0
18808,JPN.6.4_1,91697621.9498966,11833233.482752
7380,BRA.24.216_1,245856251.509913,0.0
20453,KAZ.3.9_1,6450944698.54264,0.0
7364,BRA.24.200_1,215406577.248833,24699.654314461
17904,IND.34.64_1,2139508860.36187,0.0
17113,IDN.24.8_1,628432534.87298,10354060.9519846
10424,COL.14.65_1,100448252.650388,0.0
24327,MNG.15.8_1,12594818967.2009,169155932.356855
18237,IRQ.4.1_1,2354220413.50973,79853480.1549474
17905,IND.34.65_1,1329182111.62603,0.0
18238,IRQ.4.2_1,3150296421.09381,491659245.575385
17908,IND.34.68_1,1319959183.15222,0.0
17847,IND.34.7_1,2182397504.17052,0.0
7379,BRA.24.215_1,507982477.467452,0.0
7374,BRA.24.210_1,225069654.797629,49164050.4528994
17849,IND.34.9_1,1334180135.15787,0.0
17303,IND.3.5_1,3622329399.08397,581164903.150496
7381,BRA.24.217_1,259468025.613183,0.0
17925,IND.35.10_1,1215275636.11086,453651771.251745
7383,BRA.24.219_1,299461383.569312,0.0
20460,KAZ.4.3_1,13935675480.9781,270168953.033402
7423,BRA.24.259_1,143908567.844122,664117.393664741
17916,IND.35.1_1,3105701039.50701,23660816.3227562
7386,BRA.24.222_1,190802425.089502,0.0
7390,BRA.24.226_1,156792846.095597,0.0
7405,BRA.24.241_1,349691046.904683,0.0
9906,COL.2.28_1,311231415.622086,0.0
17917,IND.35.2_1,2283827595.35245,461655158.728042
7394,BRA.24.230_1,79423563.8695957,844090.385911002
17919,IND.35.4_1,1686678934.26199,0.0
7504,BRA.25.47_1,462296525.90408,44681096.0192079
24108,MNG.1.6_1,4962672455.07788,971948807.734221
24335,MNG.16.1_1,280805768.701295,0.0
17921,IND.35.6_1,5461918678.61821,746530787.812654
18811,JPN.6.7_1,250551879.087419,102286783.120699
7402,BRA.24.238_1,145742045.28816,0.0
22971,MEX.18.5_1,5244718219.54067,2647783502.76051
7408,BRA.24.244_1,221306670.202958,0.0
7426,BRA.24.262_1,262834351.710049,46935313.6841853
7424,BRA.24.260_1,312169975.646109,40176342.2475488
7511,BRA.25.54_1,90651955.9998159,89962602.7661693
17922,IND.35.7_1,2388487671.44575,471254827.103304
17923,IND.35.8_1,4068963571.16826,106312212.808381
17304,IND.3.6_1,5730524148.45806,0.0
17948,IND.36.20_1,3366622921.79591,41755744.1493277
7512,BRA.25.55_1,151180801.253313,0.0
17305,IND.3.7_1,3445605838.56477,453643279.75868
7462,BRA.25.5_1,60162417.6340074,0.0
17306,IND.3.8_1,935152698.216569,0.0
17307,IND.3.9_1,5572220051.59494,556036095.3706
7428,BRA.24.264_1,113156265.532743,0.0
17317,IND.4.1_1,2397915716.08283,472861363.828459
17335,IND.4.19_1,3295696972.67582,4569.29472848082
7433,BRA.24.269_1,320580454.708884,0.0
7438,BRA.24.274_1,185625428.834866,0.0
7439,BRA.24.275_1,102801830.732485,0.0
22930,MEX.16.110_1,528895994.010207,0.0
7443,BRA.24.279_1,93675406.3776512,0.0
7448,BRA.24.285_1,351078015.653149,0.0
7522,BRA.25.65_1,63441360.6265222,63791.1332693816
9931,COL.2.53_1,82550845.6123082,0.0
17327,IND.4.11_1,1904604794.45131,0.0
10425,COL.14.66_1,780067614.917546,5262954.62573994
22933,MEX.16.113_1,491600656.232604,152334508.777587
7446,BRA.24.282_1,240851420.55071,0.0
22834,MEX.16.14_1,207823419.458055,0.0
7449,BRA.24.284_1,299212543.398995,0.0
17329,IND.4.13_1,1336460880.5123,0.0
10208,COL.7.17_1,574757798.826348,10701583.1508114
22837,MEX.16.17_1,218693175.929363,0.0
7463,BRA.25.6_1,409186558.208066,31659791.7945863
22838,MEX.16.18_1,281127403.835915,0.0
7453,BRA.24.289_1,150987957.678046,0.0
22822,MEX.16.2_1,1610938475.20142,0.0
22841,MEX.16.21_1,205244483.924341,0.0
7457,BRA.24.293_1,190430294.986009,0.0
7458,BRA.25.1_1,413851564.637779,0.0
20461,KAZ.4.4_1,20920207895.0068,2461904958.36591
7466,BRA.25.9_1,159352951.573143,0.0
17330,IND.4.14_1,2842715561.38091,0.0
18812,JPN.6.8_1,159938319.504388,41227506.7054002
7477,BRA.25.20_1,123640774.945396,0.0
18813,JPN.6.9_1,344213571.866811,60280451.8084338
7481,BRA.25.24_1,963119363.833244,0.0
18833,JPN.7.12_1,54087022.7000985,5799706.07654619
7491,BRA.25.34_1,204194656.631997,0.0
7508,BRA.25.51_1,341800228.009553,0.0
18835,JPN.7.14_1,36893024.7976242,21534138.5103837
7484,BRA.25.27_1,321410405.410446,0.0
7507,BRA.25.50_1,542663785.434708,542662889.712992
18836,JPN.7.15_1,86748577.2104685,16996046.1790413
7492,BRA.25.35_1,285934571.713556,0.0
7523,BRA.25.66_1,169044448.530523,0.0
17332,IND.4.15_1,798181341.65227,15963970.298666
17336,IND.4.20_1,2957016005.09231,202680979.744194
7539,BRA.25.82_1,118518902.150009,0.0
7494,BRA.25.37_1,1009839929.84016,0.0
7505,BRA.25.48_1,478401664.194852,474777996.772952
20692,KEN.16.8_1,160118522.988335,0.0
20514,KAZ.9.2_1,56323433456.6465,0.0
20679,KEN.14.6_1,614100098.896798,148708273.987819
7496,BRA.25.39_1,264369593.388387,6026344.057639
20680,KEN.14.7_1,201411922.290517,1387912.39991053
20684,KEN.15.4_1,230811938.734733,18374078.3134555
20716,KEN.21.1_1,2531197258.95599,1290550403.55306
20722,KEN.22.5_1,583517765.513232,20062728.7749815
17318,IND.4.2_1,2282775073.77489,0.0
20734,KEN.24.2_1,3204242495.5323,0.0
7515,BRA.25.58_1,205759893.685869,0.0
20735,KEN.24.3_1,2911291585.37077,0.0
7542,BRA.25.85_1,347636459.801453,0.0
21978,LVA.4.6_1,2344375744.08309,1891415261.47786
8105,BRA.26.4_1,193512270.04926,0.0
24346,MNG.17.10_1,2172109812.91349,507793109.689726
17337,IND.4.21_1,1556525600.19955,59561191.4159098
17339,IND.4.23_1,1077964811.05618,0.0
7521,BRA.25.64_1,146870429.062229,0.0
7540,BRA.25.83_1,121143398.396151,0.0
20745,KEN.26.2_1,506856071.267832,140409955.229286
7525,BRA.25.68_1,674475332.688709,500175014.479966
7528,BRA.25.71_1,243865984.154922,45103.7487065949
7530,BRA.25.73_1,157627227.494039,0.0
22842,MEX.16.22_1,1018804778.16091,233570942.327028
7532,BRA.25.75_1,318066391.061619,61662970.482638
22843,MEX.16.23_1,423752780.418315,23232497.4907161
7545,BRA.25.88_1,196302661.520792,3204288.46652248
20737,KEN.24.5_1,4127139580.89895,0.0
7552,BRA.25.95_1,240073732.071271,129202.017358345
20747,KEN.26.4_1,1080123745.82786,360624522.677758
17340,IND.4.24_1,2638077639.23218,0.0
22844,MEX.16.24_1,2999291253.4529,388684.281687816
7558,BRA.25.101_1,96350728.7566224,4332680.64046111
17341,IND.4.25_1,5296227681.87026,429155127.815652
22845,MEX.16.25_1,305937682.143705,0.0
7551,BRA.25.94_1,267205236.038956,0.0
22847,MEX.16.27_1,449592832.934059,10428090.1022779
7555,BRA.25.98_1,288713078.667445,107726436.231581
7556,BRA.25.99_1,923188310.630026,0.0
7564,BRA.25.107_1,184560580.484732,0.0
21982,LVA.5.4_1,2967868910.79431,310513733.972435
7572,BRA.25.115_1,70178308.8308129,0.0
22849,MEX.16.29_1,399505118.021596,0.0
7559,BRA.25.102_1,538809927.103182,0.0
14400,ETH.10.3_1,1568473838.02737,65387160.5319415
22596,MEX.14.22_1,571909889.950758,115149248.262746
7562,BRA.25.105_1,176183620.813167,0.0
7566,BRA.25.109_1,299885518.473173,290404403.297756
17321,IND.4.5_1,1191056704.92732,146111054.191181
17342,IND.4.26_1,3799265747.42503,88014664.3909448
7570,BRA.25.113_1,52706701.9797546,0.0
17343,IND.4.27_1,1971422457.19149,30087209.7036703
7575,BRA.25.118_1,170094920.882381,607012.700796643
17319,IND.4.3_1,1125695392.65075,0.0
7578,BRA.25.121_1,35007101.7943959,0.0
7586,BRA.25.129_1,504950113.512117,0.0
7587,BRA.25.130_1,128287619.288829,6492525.59028546
7652,BRA.25.195_1,494209086.340184,0.0
18239,IRQ.4.3_1,2570571145.18586,0.0
24348,MNG.17.12_1,2821922751.27067,0.0
22597,MEX.14.23_1,297725268.202603,0.0
7589,BRA.25.132_1,176762598.841038,11617378.5548568
22598,MEX.14.24_1,425640080.062832,0.0
7597,BRA.25.140_1,247281565.897411,0.0
22599,MEX.14.25_1,216325482.38915,193534.509605286
7599,BRA.25.142_1,278443333.371296,233135225.715416
7600,BRA.25.143_1,154904114.543696,1729254.4397466
22601,MEX.14.27_1,285677522.761664,0.0
7603,BRA.25.146_1,312207510.283139,123428.621151458
17322,IND.4.6_1,1602150933.4731,6143131.15786349
7712,BRA.25.255_1,151718328.322121,0.0
17323,IND.4.7_1,2541521991.61908,38393070.7880291
22612,MEX.14.38_1,84781014.4866865,0.0
22602,MEX.14.28_1,456278953.437304,63913768.1929837
7610,BRA.25.153_1,31365742.2823523,0.0
7611,BRA.25.154_1,89271941.5142028,0.0
22603,MEX.14.29_1,227038319.418468,0.0
7615,BRA.25.158_1,206967599.339222,0.0
7619,BRA.25.162_1,111451347.119479,0.0
22604,MEX.14.30_1,1312464909.1764,400923657.517706
7629,BRA.25.172_1,391710332.672488,0.0
17325,IND.4.9_1,3397484696.65154,379349760.405676
8646,CAN.1.15_1,17073853302.5412,171298196.613949
17354,IND.5.11_1,2044654599.61171,0.0
7636,BRA.25.179_1,170930287.787412,0.0
22577,MEX.14.3_1,327290798.831774,84462309.1040076
7643,BRA.25.186_1,227049457.303067,0.0
22606,MEX.14.32_1,749143955.717067,0.0
7650,BRA.25.193_1,180807183.223624,0.0
22607,MEX.14.33_1,301653611.007826,0.0
7662,BRA.25.204_1,639588302.830237,0.0
22611,MEX.14.37_1,157079569.948169,0.0
7655,BRA.25.198_1,270404030.756432,0.0
22614,MEX.14.40_1,321860822.478818,76673681.0756175
7671,BRA.25.214_1,319421457.934535,100184412.872591
22578,MEX.14.4_1,130195616.230054,0.0
7674,BRA.25.217_1,366009554.410867,0.0
18241,IRQ.5.1_1,355777761.492043,0.0
7668,BRA.25.211_1,568404173.047072,171237332.438673
22975,MEX.18.9_1,4316643959.57537,1675981982.44958
13825,EGY.11.15_1,10186650.0007684,0.0
22615,MEX.14.41_1,259714398.060437,0.0
24349,MNG.17.13_1,2126502976.27897,0.0
7677,BRA.25.220_1,548741547.455474,935860.799832973
22973,MEX.18.7_1,355978470.337479,115184376.589494
7679,BRA.25.222_1,403268054.704565,64477.3809847166
7683,BRA.25.226_1,688810737.153571,632960900.353612
7689,BRA.25.232_1,294465084.444179,144413290.538087
22996,MEX.19.10_1,850940966.740025,32735664.1443924
7696,BRA.25.239_1,86633334.100008,0.0
7686,BRA.25.229_1,594711220.098292,0.0
14401,ETH.10.4_1,421300537.053371,184941399.694531
17355,IND.5.12_1,3089619171.72106,537629160.949198
7688,BRA.25.231_1,466932897.520829,0.0
7694,BRA.25.237_1,129712872.353674,0.0
7699,BRA.25.242_1,191275041.931684,141800568.890265
17356,IND.5.13_1,940886520.34856,0.0
21183,KOR.7.3_1,285878496.130891,518726.700591485
23000,MEX.19.14_1,612052482.693931,0.0
7704,BRA.25.247_1,258173791.316892,0.0
23006,MEX.19.20_1,2420744444.89257,1145494.27238284
7708,BRA.25.251_1,502176671.697618,0.0
17359,IND.5.16_1,1494410744.32971,29844110.6279158
23056,MEX.20.20_1,2942147297.23298,0.0
7724,BRA.25.267_1,274312449.503587,208977778.080375
17361,IND.5.18_1,1339166091.53799,146590598.312086
7716,BRA.25.259_1,518265093.887387,683686.169694438
7717,BRA.25.260_1,406953266.997611,0.0
21169,KOR.6.7_1,1856650529.44866,154783843.119882
7720,BRA.25.263_1,139610001.651729,0.0
7727,BRA.25.270_1,566010119.706645,566010136.127849
24412,MNG.22.2_1,3569737587.43818,455369395.02656
17362,IND.5.19_1,1841855562.09775,0.0
34495,RUS.44.67_1,7822706.53366763,0.0
7731,BRA.25.274_1,201527853.198883,21782873.4660251
34501,RUS.44.73_1,16609769.0368075,0.0
21184,KOR.8.1_1,54845841.2330021,0.0
21171,KOR.6.9_1,1757678151.24462,642687165.849333
7733,BRA.25.276_1,275733872.029616,0.0
7743,BRA.25.286_1,208433399.547977,38533196.2229295
7770,BRA.25.313_1,167525592.564325,0.0
7767,BRA.25.310_1,315253304.548428,0.0
21204,KOR.8.21_1,507182328.565888,4331632.72969095
7746,BRA.25.289_1,374432818.543828,371716236.672349
17345,IND.5.2_1,667538653.683026,0.0
17364,IND.5.21_1,1372489155.8413,212995778.876521
8877,CAN.11.71_1,1569380373.63869,4411437.33109485
8878,CAN.11.72_1,39750862140.605,2139835964.13605
8879,CAN.11.73_1,38047044877.1703,1511728451.67215
7768,BRA.25.311_1,191116065.008331,0.0
21190,KOR.8.7_1,367608381.407644,36269502.9282341
7759,BRA.25.302_1,405283902.61865,0.0
36879,SVN.7.4_1,117033511.985297,64707446.0405023
24413,MNG.22.3_1,7048244399.40071,5417621467.13031
21224,KOR.9.10_1,1350093519.09852,157327072.105781
7755,BRA.25.298_1,257190277.894618,537465.403670874
21215,KOR.9.1_1,1543416771.17235,66688162.0047199
7771,BRA.25.314_1,154598297.318872,0.0
5739,BRA.16.170_1,139523949.782504,0.0
21233,KOR.9.19_1,680153440.522555,6531749.97103979
7760,BRA.25.303_1,807323251.058549,0.0
21216,KOR.9.2_1,1180194661.39293,104222489.501272
21217,KOR.9.3_1,643165111.86801,91123166.1161978
7765,BRA.25.308_1,114984875.540757,0.0
7766,BRA.25.309_1,55499637.6203734,520761.307631509
21406,LAO.10.3_1,1518818377.93477,0.0
7772,BRA.25.315_1,476050460.01324,0.0
21409,LAO.10.6_1,2715157770.56603,884484023.141343
24414,MNG.22.4_1,2745668897.87651,317235720.729169
8650,CAN.1.19_1,19032029382.4083,1052809670.11771
8651,CAN.2.1_1,6957932325.08915,1451056335.84545
21410,LAO.10.7_1,2608669356.32488,713519631.216433
24416,MNG.22.6_1,3994859286.13239,94233070.6737496
21408,LAO.10.5_1,3110799973.1598,248154078.053242
7839,BRA.25.382_1,301126677.652665,0.0
9896,COL.2.18_1,226707493.67288,86071569.9104775
5759,BRA.16.190_1,170074389.780518,0.0
24125,MNG.2.4_1,1885509249.44567,0.0
8661,CAN.2.11_1,27733682605.8975,4095877625.76499
17367,IND.5.24_1,2491037985.6941,18053438.977968
21413,LAO.11.3_1,904376561.167061,0.0
7827,BRA.25.370_1,386222591.371678,0.0
21414,LAO.11.4_1,498291390.192982,68703719.2400558
21415,LAO.11.5_1,2390001236.35932,744442013.546606
7795,BRA.25.338_1,217383605.490044,0.0
8856,CAN.11.50_1,611421874.398933,6984122.1721487
8857,CAN.11.51_1,1447917276.16971,31022751.3445096
21416,LAO.11.6_1,2769757376.88613,1001999510.90164
7829,BRA.25.372_1,184123315.358962,0.0
7798,BRA.25.341_1,1241471861.42933,0.0
7810,BRA.25.353_1,483635071.305917,0.0
17372,IND.5.29_1,3876410627.51334,970185090.377998
17373,IND.5.30_1,1692271832.16032,0.0
17346,IND.5.3_1,3288966567.77166,0.0
7805,BRA.25.348_1,133117807.261452,1839171.99683302
17375,IND.5.32_1,2650344151.43563,0.0
7817,BRA.25.360_1,228469693.266401,14261.6807381529
18246,IRQ.6.3_1,1927368225.34258,0.0
17376,IND.5.33_1,605311453.432825,0.0
21752,LKA.12.8_1,133825991.921201,6785162.39226247
7826,BRA.25.369_1,218195993.794728,0.0
21757,LKA.13.2_1,394773047.105139,296703613.081479
7819,BRA.25.362_1,286488609.104587,0.0
8977,CHE.7.6_1,163230703.748317,4834004.81207934
8978,CHE.7.7_1,270888065.040247,6226761.91789333
34507,RUS.44.79_1,30084358.6869872,0.0
7822,BRA.25.365_1,327141733.267855,325139844.494999
7824,BRA.25.367_1,439358977.126231,0.0
7832,BRA.25.375_1,34211513.3731048,0.0
7833,BRA.25.376_1,265879252.52483,21042317.2229961
7856,BRA.25.399_1,550601317.771152,0.0
22619,MEX.14.45_1,363082093.939387,192402.239629746
